Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Lat,Lng
206,1/4/15,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
207,1/4/15,Capital,Al-Thawrah,Al-Jiraf,Residential Area,Civilian,Residential Area,unkn,unkn,35.838063,38.5375358
208,1/4/15,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,unkn,35.838063,38.5375358
209,1/4/15,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
210,1/4/15,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,19,unkn,15.552727,48.516388
211,1/4/15,Sanaa,Bani Matar,Ayban Mountain,Unknown,Military_Security_Target,Military Site,19,unkn,15.552727,48.516388
212,1/4/15,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,19,unkn,15.552727,48.516388
213,1/4/15,Sanaa,Hamdan,-,YEC Food Storage Units,Economic_infrastructure,Food (storage/transportation),unkn,2,15.552727,48.516388
214,1/4/15,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
215,1/4/15,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,unkn,unkn,12.8104929,45.0326508
216,1/4/15,Aden,Dar Sa'ad,-,Pro-Houthi forces,Military_Security_Target,Forces,12,1,12.8755774,44.9804165
217,1/4/15,Aden,Dar Sa'ad,-,Governmental Compound,Infrastructure,Gov. Compounds,unkn,unkn,12.8755774,44.9804165
219,1/4/15,Hajja,Harad,Al-Mazraq,IDPs Camp,Civilian,Residential Area,unkn,3,16.4036677,43.0631953
220,1/4/15,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Forces Base(67th aviation Brigade weapons stores),Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
221,1/4/15,Hudaydah,Bajil,Kilo 7,Coastal Defence Military Camp,Military_Security_Target,Military Site,unkn,unkn,15.0624131,43.2859908
222,1/4/15,Ibb,Yarim,-,55th Artillery Brigade,Military_Security_Target,Military Site,unkn,unkn,14.2964678,44.3756667
223,1/4/15,Lahj,Tuban,Sabir,5th Missiles Brigade,Military_Security_Target,Military Site,4,unkn,13.257131,44.718924
224,1/4/15,Saada,Razih,Haram Mountain,125th Infantry Brigade Military Sites,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
225,1/4/15,Saada,Haydan,Al-Sharfah,Unknown,Civilian,Residential Area,unkn,1,16.7762818,43.4331702
226,1/4/15,Saada,Sa'ada,The City,9th Mechanized Infantry Brigade,Military_Security_Target,Military Site,6,4,16.9509413,43.7477743
227,1/4/15,Saada,Sa'ada,The City,Sa'ada Military HQ ,Military_Security_Target,Military Site,6,2,16.9509413,43.7477743
228,1/4/15,Saada,Haydan,Marran,Al-Majazain Cemenetry,Unknown,Unknown,unkn,unkn,16.7762818,43.4331702
229,1/4/15,Saada,Sa'ada,The City,Republican Guards Military Camp,Military_Security_Target,Military Site,unkn,unkn,16.9509413,43.7477743
230,1/4/15,Saada,Sa'ada,The City,Military police camp,Military_Security_Target,Military Site,unkn,unkn,16.9509413,43.7477743
231,1/4/15,Saada,Razih,-,Unknown,Unknown,Unknown,15,4,15.552727,48.516388
232,1/4/15,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,unkn,1,16.9509413,43.7477743
233,1/4/15,Saada,Sa'ada,The City,Al-Saifi Military Camp,Military_Security_Target,Military Site,unkn,1,16.9509413,43.7477743
234,2/4/15,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
235,2/4/15,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
236,2/4/15,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
237,2/4/15,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,24,unkn,15.552727,48.516388
238,2/4/15,Aden,Khor Maksar,Al-Sawlaban ,SSF Camp,Military_Security_Target,Military Site,18,2,12.8104929,45.0326508
239,2/4/15,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,17,unkn,12.8104929,45.0326508
240,2/4/15,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Jabbanah Military Camp,Infrastructure,Transport,12,1,15.552727,48.516388
241,2/4/15,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,20,1,16.0001462,43.1892443
243,2/4/15,Saada,Al-Dhaher,Qahrat Al-Nas,Unknown,Civilian,Residential Area,unkn,unkn,15.552727,48.516388
244,2/4/15,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,unkn,unkn,16.9509413,43.7477743
245,2/4/15,Taiz,Dhubab,Mion Island,Pro-Houthi forces,Military_Security_Target,Forces,19,unkn,12.9422264,43.4126877
246,2/4/15,Taiz,Dhubab,Bab Al-Mandab,17th Infantry Brigade,Military_Security_Target,Military Site,19,unkn,12.9422264,43.4126877
247,2/4/15,Taiz,Mawyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),Military_Security_Target,Military Site,21,1,15.552727,48.516388
248,3/4/15,Sanaa,Bani Matar,Hajar Okaysh Village,Residential Area,Civilian,Residential Area,22,unkn,15.552727,48.516388
250,3/4/15,Aden,Khor Maksar,-,Badr Military Camp,Military_Security_Target,Military Site,unkn,unkn,12.8104929,45.0326508
251,3/4/15,Aden,Khor Maksar,Al-Sawlaban,SSF Camp,Military_Security_Target,Military Site,unkn,unkn,12.8104929,45.0326508
254,3/4/15,Saada,Haydan,"Marran, Watlan",Unknown,Civilian,Residential Area,unkn,unkn,16.7762818,43.4331702
255,3/4/15,Saada,Shada'a,-,Unknown,Civilian,Residential Area,unkn,unkn,15.3694451,44.1910066
256,3/4/15,Saada,Al-Dhaher,-,Unknown,Civilian,Residential Area,unkn,unkn,15.552727,48.516388
257,4/4/15,Capital,Azal,Noqon Mountain,Weapons Storage,Military_Security_Target,Weapon Storage,17,unkn,15.3567529,44.1748372
258,4/4/15,Capital,Shu'oub,Sawan,Military Engineering Unit,Military_Security_Target,Military Site,18,unkn,15.279167,43.975833
259,4/4/15,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,18,unkn,35.838063,38.5375358
260,4/4/15,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,18,unkn,35.838063,38.5375358
261,4/4/15,Capital,Shu'oub,-,Military police camp,Military_Security_Target,Military Site,18,unkn,15.279167,43.975833
262,4/4/15,Capital,Al-Thawrah,Al-Jiraf,Houthi Political Office,Political_Tribal ,HQ,17,unkn,35.838063,38.5375358
263,4/4/15,Capital,Al-Thawrah,Airport Road,Military Academy,Military_Security_Target,Military Site,18,unkn,35.838063,38.5375358
264,4/4/15,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,19,unkn,15.552727,48.516388
265,4/4/15,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,19,unkn,15.552727,48.516388
266,4/4/15,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
267,4/4/15,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
268,4/4/15,Sanaa,Arhab,Al-Sama'a,Al-Sama'a Military Camp,Military_Security_Target,Military Site,18,unkn,15.5975,44.046111
269,4/4/15,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,18,unkn,15.552727,48.516388
270,4/4/15,Sanaa,Bani Hushaysh,Sarif,National Security,Military_Security_Target,Military Site,18,unkn,15.552727,48.516388
271,4/4/15,Abyan,Khanfir,Shaqrah,Larib Military Camp,Military_Security_Target,Military Site,1,3,15.552727,48.516388
272,4/4/15,Aden,Crater,Hadeed Miuntain,Hadeed Mountain Military Camp,Military_Security_Target,Military Site,18,unkn,12.7753312,45.0326508
275,4/4/15,Bayda,Mukayras,Thurah,Pro-Houthi forces,Military_Security_Target,Forces,23,unkn,13.9426434,45.6787098
276,4/4/15,Bayda,No'man,Aqabat Al-Qandha'a,Pro-Houthi forces,Military_Security_Target,Forces,23,1,15.3513727,44.2042074
277,4/4/15,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,17,unkn,13.257131,44.718924
278,4/4/15,Saada,Baqim,Al-Qarad,Civilian's house,Military_Security_Target,Military Site,17,unkn,17.4414109,43.4644802
279,4/4/15,Saada,Baqim,-,Pro-Houthi forces,Military_Security_Target,Forces,18,unkn,17.4414109,43.4644802
280,4/4/15,Saada,Kitaf Wa Al-Boqe'e,"Al-Malil, Al-Ajashir, Taiybah",Unknown,Civilian,Residential Area,unkn,8,17.037629,44.1221682
281,4/4/15,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,101st Infantry Brigade,Military_Security_Target,Military Site,unkn,5,17.037629,44.1221682
282,4/4/15,Saada,Sa'ada,The City,Near Al-Saifi Military Camp,Military_Security_Target,Military Site,unkn,2,16.9509413,43.7477743
283,4/4/15,Saada,Majz,Al-Ja'malah,Unknown,Civilian,Residential Area,unkn,2,17.062901,43.59782
284,5/4/15,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,13,3,15.552727,48.516388
285,5/4/15,Sanaa,Bani Matar,Bahman Shihab,Residential Area,Civilian,Residential Area,21,unkn,15.552727,48.516388
287,5/4/15,Dhalie,Al-Dhalie,Near Habil Jabary,Anti-Houthi Groups,Military_Security_Target,Forces,20,4,13.7032564,44.7334536
288,5/4/15,Dhalie,Damt,Al-Zoraiqa'a Valley,Unknown,Unknown,Unknown,20,unkn,14.0879302,44.6724469
289,5/4/15,Dhalie,Al-Dhalie,The City,Unknown,Unknown,Unknown,unkn,6,13.7032564,44.7334536
290,5/4/15,Hajja,Midi,Mayfa'an,Fruit Farm,Economic_infrastructure,Farms,9,unkn,16.3197605,42.8125942
291,5/4/15,Hudaydah,Hays,The City,5 Flour Trucks,Economic_infrastructure,Food (storage/transportation),9,unkn,13.9313369,43.4789243
292,5/4/15,Hudaydah,Al-Salif,-,Al-Salif Port,Infrastructure,Transport,22,unkn,15.3131439,42.6881045
293,5/4/15,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Defence Military Sites,Military_Security_Target,Military Site,22,unkn,15.552727,48.516388
294,5/4/15,Lahj,Al-Musaymir,Aqqan,Aqqan Bridge,Infrastructure,Transport,17,unkn,13.4385,44.6110309
295,5/4/15,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,17,unkn,13.4385,44.6110309
296,5/4/15,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,19,unkn,13.257131,44.718924
297,5/4/15,Saada,Sa'ada,The City,Security HQ,Military_Security_Target,Military Site,4,1,16.9509413,43.7477743
298,5/4/15,Saada,Sa'ada,The City,SSF Camp,Military_Security_Target,Military Site,4,1,16.9509413,43.7477743
299,5/4/15,Saada,Al-Dhaher,Al-Malaheet,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.552727,48.516388
300,5/4/15,Saada,Ghamir,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.552727,48.516388
301,5/4/15,Saada,Razih,Sha'arah,Two Houses,Civilian,Residential Area,unkn,2,15.552727,48.516388
302,5/4/15,Saada,Razih,Sha'arah,Mosque,Civilian,Mosque,unkn,1,15.552727,48.516388
303,5/4/15,Saada,Kitaf Wa Al-Boqe'e,-,Mountains ,Unknown,Unknown,unkn,3,17.037629,44.1221682
304,5/4/15,Saada,Kitaf Wa Al-Boqe'e,-,131st Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,17.037629,44.1221682
305,5/4/15,Saada,Sa'ada,The City,Daghfal house,Civilian,Residential Area,24,unkn,16.9509413,43.7477743
306,5/4/15,Saada,Sihar,"Al Al-Sarbi, Al-Sama'a Mountain",Unknown,Unknown,Unknown,unkn,2,15.552727,48.516388
307,6/4/15,Capital,Ma'ain,Near Azal hospital,Al-Kaboos Tanks Factory,Economic_infrastructure,Private factory,16,unkn,15.385637,44.1625338
308,6/4/15,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,16,unkn,15.552727,48.516388
309,6/4/15,Capital,Ma'ain,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,22,unkn,15.385637,44.1625338
310,6/4/15,Sanaa,Bani Matar,Bait Rijal,Residential Area,Civilian,Residential Area,15,3,15.552727,48.516388
311,6/4/15,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,16,1,15.552727,48.516388
312,6/4/15,Sanaa,Bani Matar,Al-Sobahah,Fuel storage,Economic_infrastructure,Oil & Gas,16,unkn,15.552727,48.516388
313,6/4/15,Sanaa,Bani Matar,-,Al-Rasheed Industiral compound,Economic_infrastructure,Private factory,unkn,unkn,15.552727,48.516388
314,6/4/15,Sanaa,Bani Matar,Bait Adhran,Ibrahim Al-Marri Plastick pipes factory,Economic_infrastructure,Private factory,unkn,unkn,15.552727,48.516388
315,6/4/15,Sanaa,Sanhan,Al-Tikhraf Village,Unknown,Civilian,Residential Area,16,unkn,15.552727,48.516388
316,6/4/15,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,20,unkn,15.552727,48.516388
317,6/4/15,Sanaa,Bani Matar,Ayban Mountain,Unknown,Unknown,Unknown,20,unkn,15.552727,48.516388
318,6/4/15,Dhalie,Al-Dhalie,The City,Labozah Military Camp,Military_Security_Target,Military Site,unkn,2,13.7032564,44.7334536
319,6/4/15,Dhalie,Al-Dhalie,Sinah,Governmental Compound,Infrastructure,Gov. Compounds,16,unkn,13.7032564,44.7334536
320,6/4/15,Dhalie,Al-Dhalie,The City,"SSF Camp, Aboud Military Camp",Military_Security_Target,Military Site,16,unkn,13.7032564,44.7334536
321,6/4/15,Hajja,Harad,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,16.4036677,43.0631953
322,6/4/15,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,unkn,unkn,13.4385,44.6110309
323,6/4/15,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,13,3,13.257131,44.718924
324,6/4/15,Marib,Majzar,Al-Safra'a,Pro-Houthi forces,Military_Security_Target,Forces,18,1,15.552727,48.516388
325,6/4/15,Saada,Sihar,Al-Anad,Civilian's house,Civilian,Residential Area,1,1,15.552727,48.516388
326,6/4/15,Saada,Razih,Shia'arah,Houses,Civilian,Residential Area,unkn,3,15.552727,48.516388
327,6/4/15,Saada,Kitaf Wa Al-Boqe'e,-,Mountains,Unknown,Unknown,unkn,3,17.037629,44.1221682
328,6/4/15,Saada,Sihar,"Bani Muadh, Al Al-Sabrah",Unknown,Civilian,Residential Area,unkn,unkn,15.552727,48.516388
329,6/4/15,Saada,Saqain,Al-Sha'af,Telecommunications Network,Infrastructure,Communication,10,unkn,15.552727,48.516388
330,6/4/15,Saada,Razih,-,Gas Station,Economic_infrastructure,Oil & Gas,17,unkn,15.552727,48.516388
331,6/4/15,Saada,Razih,Al-Mahnak,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,15.552727,48.516388
332,6/4/15,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,15.3694451,44.1910066
333,7/4/15,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,16,unkn,15.552727,48.516388
334,7/4/15,Sanaa,Sanhan,Raymah Humaid ,Raymah Humaid Military Camp,Military_Security_Target,Military Site,18,unkn,15.552727,48.516388
335,7/4/15,Aden,Al-Buraiqah,Beer Ahmad,Beer Ahmad Military Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
336,7/4/15,Aden,Khor Maksar,Gahzi Alwan,Pro-Houthi forces,Military_Security_Target,Forces,17,1,12.8104929,45.0326508
337,7/4/15,Bayda,Mukayras,-,117th Mechanized Infantry Brigade (Al-Majd Military Camp),Military_Security_Target,Military Site,7,3,13.9426434,45.6787098
338,7/4/15,Dhalie,Qatabah,Murays,Al-Sadrayn Military Camp,Military_Security_Target,Military Site,unkn,1,13.8506865,44.7029603
339,7/4/15,Hajja,Midi,-,Governmental Compound,Infrastructure,Gov. Compounds,unkn,unkn,16.3197605,42.8125942
340,7/4/15,Hajja,Midi,-,School,Educational_facility,School,unkn,unkn,16.3197605,42.8125942
341,7/4/15,Ibb,Al-Sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,unkn,5,15.552727,48.516388
342,7/4/15,Ibb,Al-Sabrah,Maytam,Al-Sabatain school,Educational_facility,School,12,unkn,15.552727,48.516388
343,7/4/15,Ibb,Al-Sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,18,unkn,15.552727,48.516388
344,7/4/15,Lahj,Al-Musaymir,Aqqan,Aqqan Bridge,Infrastructure,Transport,unkn,unkn,13.4385,44.6110309
345,7/4/15,Lahj,Tuban,Sabir,5th Missiles Brigade,Military_Security_Target,Military Site,16,unkn,13.257131,44.718924
346,7/4/15,Lahj,Tuban,Sabir,Near a Busness Man Yard,Economic_infrastructure,Private business,16,1,13.257131,44.718924
347,7/4/15,Marib,Harib,Najd Marqad,Pro-Houthi forces,Military_Security_Target,Forces,2,unkn,14.92653,45.507141
348,7/4/15,Saada,Al-Dhaher,Al-Malaheet,Telecommunications Network,Infrastructure,Communication,15,unkn,15.552727,48.516388
349,7/4/15,Saada,Al-Dhaher,-,Al-Aqsa hospital,Medical_Facility,Hospital,unkn,unkn,15.552727,48.516388
350,7/4/15,Taiz,Al-Mukha,Al-Mukha Junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,unkn,13.3203021,43.2473146
351,7/4/15,Taiz,Mawyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),Military_Security_Target,Military Site,15,unkn,15.552727,48.516388
352,7/4/15,Taiz,Al-Mukha,The City,Air Defence Military Camp,Military_Security_Target,Military Site,17,unkn,13.3203021,43.2473146
353,8/4/15,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,13,unkn,35.838063,38.5375358
354,8/4/15,Capital,Al-Thawrah,Al-Hasabah,Rescue Police HQ,Military_Security_Target,Military Site,13,unkn,35.838063,38.5375358
355,8/4/15,Capital,Al-Thawrah,Al-Hasabah,Telecommunications Corporation,Infrastructure,Communication,13,unkn,35.838063,38.5375358
356,8/4/15,Capital,Al-Thawrah,Al-Jiraf,Ministry of Interior,Military_Security_Target,Military Site,14,1,35.838063,38.5375358
357,8/4/15,Capital,Al-Thawrah,Al-Jiraf,Houthi Political Office,Political_Tribal ,HQ,14,unkn,35.838063,38.5375358
358,8/4/15,Capital,Al-Thawrah,Al-Jiraf (near the Yemeni telecommunication corporation),Shamsan building,Civilian,Residential Area,14,unkn,35.838063,38.5375358
359,8/4/15,Capital,Al-Thawrah,Al-Jiraf (near the central jail),Al-Dhafif Building,Civilian,Residential Area,14,unkn,35.838063,38.5375358
360,8/4/15,Sanaa,Hamdan,Qa'a Al-Manqab,Pro-Houthi Military Site,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
361,8/4/15,Sanaa,Arhab,Al-Sama'a ,Al-Sama'a Military Camp,Military_Security_Target,Military Site,14,3,15.5975,44.046111
362,8/4/15,Abyan,Khanfir,Shaqra'a,115th Infantry Brigade,Military_Security_Target,Military Site,14,unkn,15.552727,48.516388
363,8/4/15,Aden,Ash Sheikh Othman,Al-Mimdarah (near 22May stadium),Pro-Houthi forces,Military_Security_Target,Military Site,4,unkn,12.8842469,45.027985
364,8/4/15,Aden,Crater,Al-Ma'asheeq,Al-Ma'asheeq Palace,Military_Security_Target,Military Site,unkn,unkn,12.7753312,45.0326508
365,8/4/15,Aden,Al-Mualla,-,Grain Silos,Economic_infrastructure,Food (storage/transportation),unkn,unkn,12.786872,45.004663
366,8/4/15,Aden,Dar Sa'ad,Mas'abain,Pro-Houthi forces,Military_Security_Target,Forces,14,unkn,12.8755774,44.9804165
367,8/4/15,Bayda,Al-Bayda,Al-Adhimah Mountain,Military Sites,Military_Security_Target,Military Site,unkn,3,13.9889146,45.5771002
368,8/4/15,Bayda,Mukayras,Aqabat Thurah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,13.9426434,45.6787098
369,8/4/15,Dhalie,Al-Dhalie,-,Al-Jarba'a Military Camp,Military_Security_Target,Military Site,unkn,7,13.7032564,44.7334536
370,8/4/15,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,9,13.257131,44.718924
371,8/4/15,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,14,15,13.257131,44.718924
372,8/4/15,Saada,Sa'ada,-,1st Artillery Brigade,Military_Security_Target,Military Site,18,2,16.9509413,43.7477743
373,8/4/15,Saada,Sa'ada,Qahzah ( near the central Jail),Pro-Houthi forces,Military_Security_Target,Forces,18,1,16.9509413,43.7477743
374,8/4/15,Saada,Sa'ada,The City,Sa'ada Military HQ,Military_Security_Target,Military Site,unkn,3,16.9509413,43.7477743
375,8/4/15,Saada,Sa'ada,The City,Military police camp,Military_Security_Target,Military Site,unkn,unkn,16.9509413,43.7477743
376,8/4/15,Shabwa,Markhah Al-Sawfla,-,Pro-Houthi forces,Military_Security_Target,Forces,17,unkn,15.552727,48.516388
377,8/4/15,Shabwa,Ataq,-,Shabwa Military HQ,Military_Security_Target,Military Site,24,2,14.5295644,46.83012739999999
378,8/4/15,Taiz,Al-Taiziyah,Al-Janad,22nd Armoured Brigade,Military_Security_Target,Military Site,24,3,15.552727,48.516388
379,9/4/15,Capital,Al-Wahdah,60m Road,Military supplies camp,Military_Security_Target,Military Site,16,unkn,15.3404108,44.1886345
380,9/4/15,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,16,unkn,15.552727,48.516388
